,NAME OF COMPANY,SYMBOL,Sscore,beta,cagr,currency,debtToEquity,earningsGrowth,ebitda,ebitdaMargins,financialCurrency,grossMargins,grossProfits,kendall,marketCap,market_cagr,net_cagr,operatingMargins,pearson,period,price,returns,revenueGrowth,revenuePerShare,sector,sharp_ratio,spearman,std,totalCash,totalCashPerShare,totalDebt,totalRevenue,volitility
952,Kuantum Papers Limited,KUANTUM.NS,632183702.7684768,0.6447892546519437,0.45661284898946586,INR,53.041,13.9,3792129024.0,0.28957,INR,0.39046,,0.1660945809023099,15076349952.0,0.13603122837060178,0.3205816206188641,0.25488,0.24484351070885393,3.5671232876712327,170.35000610351562,0.38202750158327187,0.364,150.047,Basic Materials,0.0419321456971495,0.2379304950452276,0.03615322144707282,172626000.0,1.977,5128077824.0,13095583744.0,9.110611804662351
953,L&T Finance Holdings Limited,L&TFH.NS,3354910380.8548074,1.343760345497288,0.08629032730136288,INR,384.428,0.453,,0.0,INR,1.0,22951900000.0,0.37966711482761395,247749017600.0,0.1260966657147795,-0.03980633841341663,0.28392,0.5776856175349,11.378082191780821,99.9000015258789,0.08466652019074146,0.178,30.328,Financial Services,0.013541568856072862,0.5386098461300642,0.024810881094806933,129233600512.0,52.098,831048974336.0,75044601856.0,6.252342035891347
954,Lagnam Spintex Limited,LAGNAM.NS,20480541.431235857,0.32641203898516297,0.19497418614943118,INR,168.056,-0.959,382842496.0,0.12126,INR,0.28397,1154664000.0,0.09415219880391049,875498944.0,0.12885280199989557,0.06612138414953561,0.09776,0.13581993650067653,4.619178082191781,49.54999923706055,0.1821993598092391,-0.207,178.604,Consumer Cyclical,0.02339299387120204,0.13417410183398132,0.030907259522108953,4659000.0,0.266,1551723008.0,3157246976.0,7.788629399571456
955,Lakshmi Precision Screws Limited,LAKPRE.NS,-1044524.5688906593,0.31544056417404354,-0.160045103682252,INR,,-0.099,38059400.0,0.01471,INR,0.53953,1395723333.0,0.08005222495217758,48690564.0,0.1260966657147795,-0.2861417693970315,-0.00083,0.10198906444381162,11.378082191780821,4.449999809265137,-0.17847015304444427,0.209,236.428,Industrials,-0.02145229964661447,0.11674992622726697,0.03301347196804036,,,,2586920448.0,8.319394935946171
956,Lorenzini Apparels Limited,LAL.NS,768306694.3882713,1.1634235745388222,62.83059562764685,INR,51.43,0.288,21751236.0,0.08898,INR,0.54460996,133128899.0,0.22666666666666663,1920839424.0,0.3212516811551871,62.50934394649166,0.065960005,0.1527246861840126,0.10136986301369863,184.39999389648438,4.246872662858378,-0.155,24.11,Consumer Cyclical,0.3999848632783327,0.28307692307692306,0.04213326764150569,9323249.0,0.92,63513504.0,244447296.0,10.617583445659434
957,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,3924615952.4534664,0.5157027048781335,0.1341716338358394,INR,,,,0.0,INR,0.0,,0.15242042179920132,166934069248.0,0.12435937067104907,0.009812263164790336,0.0,0.2652837169740531,7.402739726027397,2013.5999755859375,0.12862540695649188,,,Healthcare,0.023509975945191827,0.22327696367762198,0.02171071049852645,,,,,5.471099045628666
958,Lambodhara Textiles Limited,LAMBODHARA.NS,28836774.901901633,0.9567661665957327,0.13871436521088665,INR,41.205,0.18,339712000.0,0.15853,INR,0.36581,702953000.0,0.20140172575497697,2187079168.0,0.09564411790238592,0.04307024730850073,0.12495,0.2647122628255171,8.284931506849315,210.75,0.132748564575054,0.121,206.493,Consumer Cyclical,0.013185062216230498,0.29341455158561147,0.039952789718847324,312592000.0,30.108,416096000.0,2142843008.0,10.068103009149526
959,Lancer Container Lines Limited,LANCER.NS,,,,INR,197.51,0.638,796411264.0,0.09146,INR,0.10963,560200000.0,,9223900160.0,,,0.08462,,0.0,149.6999969482422,,0.115,144.5,,,,,716907008.0,11.893,2865612032.0,8707699712.0,
960,Landmark Cars Limited,LANDMARK.NS,3869790922.3260846,0.8707656558506818,1.583092757621729,INR,,0.339,1823537536.0,0.056020003,INR,0.17568001,4573720000.0,0.1596491228070175,26481186816.0,0.07372857285698409,1.509364184764745,0.045900002,0.22349753674895523,0.3972602739726027,668.2999877929688,0.9896118859344972,0.047,886.897,Consumer Cyclical,0.14613359096080797,0.2313754747693977,0.026872885744962396,,,,32551639040.0,6.7719672077305235
961,La Opala RG Limited,LAOPALA.NS,2309710105.136026,0.7593108011963435,0.4293974607239346,INR,2.016,0.065,1593092736.0,0.36785,INR,0.76018,2581453000.0,0.18548679363504325,42834898944.0,0.1260966657147795,0.3033007950091551,0.33413,0.3010420868304698,11.378082191780821,385.8999938964844,0.36544531052981916,0.164,39.014,Consumer Cyclical,0.05392122222946328,0.27281116603951,0.02689441640470384,3856807936.0,34.738,154787008.0,4330868224.0,6.777392933985368
962,Lasa Supergenerics Limited,LASA.NS,-34125572.18890153,0.5687746685922231,-0.26998919224136764,INR,16.618,,7356500.0,0.00506,INR,0.20472,449365000.0,0.1249950152806792,1006649344.0,0.12038411048572617,-0.3903733027270938,-0.08177,0.18102751790578525,5.654794520547945,24.75,-0.3214654485717994,1.015,35.741,Healthcare,-0.03390015837421688,0.18551773121522436,0.03762981068907922,32438000.0,0.798,215939008.0,1454573056.0,9.482712293647962
963,Latent View Analytics Limited,LATENTVIEW.NS,-2516510164.9923186,1.1377574709398923,-0.2425320146847434,INR,,,,0.0,INR,0.0,,0.3157040544363544,66518712320.0,0.033109781925094284,-0.2756417966098377,0.0,0.39095518899699555,1.4794520547945205,324.04998779296875,-0.28218048412045565,,,Industrials,-0.03783161274809715,0.4456606706920359,0.02959862782828749,,,,,7.458854212728447
964,Laurus Labs Limited,LAURUSLABS.NS,5818911001.423355,0.6827316451129769,0.21186411771880165,INR,49.772,-0.556,15921899520.0,0.26358,INR,0.54072,32722300000.0,0.22034313932845845,167978319872.0,0.14135236582527622,0.07051175189352543,0.20993,0.3466797132260119,6.410958904109589,311.8500061035156,0.19598860447431748,-0.031,112.308,Healthcare,0.03464084535348004,0.3220641976529708,0.02245131576616205,484600000.0,0.894,20150900736.0,60405501952.0,5.657731573072836
965,Laxmi Cotspin Limited,LAXMICOT.NS,2117098.3350924123,0.2735069302422611,0.062378138249755244,INR,59.191,,-7584722.0,-0.00481,INR,0.15346,394568875.0,0.04650939632907368,362673856.0,0.11775210377015322,-0.05537396552039797,-0.02499,0.07702401971559959,5.813698630136987,21.149999618530273,0.061863353320018036,-0.371,91.911,Consumer Cyclical,0.005837471601736885,0.06435466591641405,0.04205407992539369,2052385.0,0.12,286678912.0,1575025792.0,10.59762814119921
966,Lakshmi Machine Works Limited,LAXMIMACH.NS,4747282853.977779,0.6560852691535728,0.20522824403271422,INR,,0.756,4082922752.0,0.092480004,INR,0.36888,11640367000.0,0.2342076077164385,120438251520.0,0.1260966657147795,0.07913157831793471,0.079679996,0.36397361004661505,11.378082191780821,11257.7001953125,0.19094954367781428,0.34,4132.59,Industrials,0.03941673674322185,0.34007898956329374,0.01922371933962981,8235660800.0,770.911,0.0,44149678080.0,4.844377273586712
967,LCC Infotech Limited,LCCINFOTEC.NS,1325505.8140690008,0.09512752032048286,0.14901270802702182,INR,6.161,,-11669500.0,-2.43419,INR,0.67292,9535000.0,0.030596244081689428,217741104.0,0.1260966657147795,0.022916042312242313,-2.48018,0.010395074647815925,11.378082191780821,1.7000000476837158,0.16868848199969375,0.071,0.038,Consumer Defensive,0.006087531429385059,0.042357967959185665,0.10996226399140631,256000.0,0.002,34411000.0,4794000.0,27.71049052583439
968,Lemon Tree Hotels Limited,LEMONTREE.NS,552964042.424308,0.6794119589751839,0.055480065685729274,INR,114.138,,3156249344.0,0.42521998,INR,0.66729,2337383000.0,0.1757498491039248,74788028416.0,0.1246477716071761,-0.06916770592144683,0.31520998,0.28414498189377124,5.1068493150684935,94.4000015258789,0.05510584794903209,0.626,9.406,Consumer Cyclical,0.007393750766479732,0.25524601901035276,0.029575516771423463,,,16702999552.0,7422637056.0,7.453030226398712
969,Lexus Granito (India) Limited,LEXUS.NS,5371368.001330795,0.11117565065182435,0.040083811099672184,INR,237.124,,108495000.0,0.11309,INR,0.70635,1139588000.0,0.0335653290974767,1298250880.0,0.12352591212149355,-0.08344210102182137,0.027590001,0.03437630234420648,5.734246575342466,67.6500015258789,0.040163761890536484,-0.538,50.071,Industrials,0.004137388299964638,0.049151618009534215,0.03852188770957059,11249000.0,0.587,700910016.0,959342976.0,9.707515702811788
970,Lakshmi Finance & Industrial Corporation Limited,LFIC.NS,7677182.284120003,0.3288839961124547,0.18021474647145008,INR,,2.238,-8106767.0,-1.37122,INR,0.95276,74833809.0,0.05593771678919344,367500000.0,0.1260966657147795,0.05411808075667057,-1.27231,0.10896035770232303,11.378082191780821,122.5,0.16949606101088313,1.795,1.968,Financial Services,0.02089029192957824,0.07981822734942387,0.032196937169534,41838000.0,13.932,0.0,5912094.0,8.113628166722568
971,LG Balakrishnan & Bros Limited,LGBBROSLTD.NS,1007898099.076108,0.7726299553007429,0.2962274403279097,INR,7.622,-0.144,3835131904.0,0.17409,INR,0.53439,11998160000.0,0.19200506959509733,25156352000.0,0.1260966657147795,0.1701307746131302,0.13802,0.31618278197343574,11.378082191780821,801.1500244140625,0.2654078133778088,-0.064,701.737,Consumer Cyclical,0.040065352046119725,0.2819662765977161,0.026287192171174242,3475745024.0,110.728,1042427008.0,22029778944.0,6.624372427135909
972,LGB Forge Limited,LGBFORGE.NS,20544169.10891843,0.4865639661760673,0.10365520496871983,INR,56.476,,-24116250.0,-0.02066,INR,0.43938,606821000.0,0.09507406339587042,2000359552.0,0.1260966657147795,-0.022441460746059683,-0.04922,0.1337420026890272,11.378082191780821,8.350000381469727,0.10088925326543884,-0.242,5.003,Industrials,0.010270238212114393,0.1372495079611004,0.03898197601225201,2991000.0,0.012,203712000.0,1167065984.0,9.823457955087507
973,Libas Consumer Products Limited,LIBAS.NS,-3589240.8006528956,0.3054027828305693,-0.12334067654322722,INR,37.438,-0.797,86684560.0,0.103999995,INR,0.20185,176142226.0,0.0551119136706422,229061472.0,0.12714110482081642,-0.25048178136404364,0.100930005,0.10398338728960202,6.175342465753425,12.100000381469727,-0.1343287961772053,-0.425,41.716,Consumer Cyclical,-0.015669334390084142,0.08138342445648852,0.034018725059457425,71329000.0,3.219,196795008.0,833508224.0,8.57271871498327
974,Liberty Shoes Limited,LIBERTSHOE.NS,70286915.27027795,1.1026537456655898,0.13506177850026568,INR,71.912,-0.628,555639360.0,0.09037,INR,0.55232,2496138000.0,0.2914186324725507,4288967936.0,0.1260966657147795,0.008965112785486173,0.04935,0.3746468733530888,11.378082191780821,251.6999969482422,0.1295921918670665,0.044,362.03,Consumer Cyclical,0.016387838827218955,0.42178225141325887,0.03138026527189651,35367000.0,2.083,1440787968.0,6148191232.0,7.907826848517921
975,LIC Housing Finance Limited,LICHSGFIN.NS,2304461072.8267164,1.36035408147002,0.06608411243440004,INR,849.01,-0.45,,0.0,INR,0.96181,56753300000.0,0.41118963259399766,203770839040.0,0.1260966657147795,-0.060012553280379466,0.53916,0.6317082290922984,11.378082191780821,370.45001220703125,0.06545965867315585,0.092,111.752,Financial Services,0.011309081729669638,0.5754978477927087,0.022969199135665735,8756400128.0,15.926,2167136190464.0,63057801216.0,5.788238182187765
976,Life Insurance Corporation Of India,LICI.NS,-386420127519.87726,0.7395672365645239,-0.3487574978577549,INR,,18.284,,0.0,INR,0.08821,376349902000.0,0.2642679900744417,3605250179072.0,0.13332798294318637,-0.48208548080094127,0.031719998,0.3882139116970742,1.0,570.0,-0.4357905086675705,0.148,1265.363,Financial Services,-0.10718261100519319,0.3806863866593447,0.016134402764863724,285498114048.0,45.138,0.0,8003416227840.0,4.065869496745658
977,Likhitha Infrastructure Limited,LIKHITHA.NS,833046225.0454384,0.9693774500826531,0.7443401412195361,INR,,0.387,788114944.0,0.24191,INR,0.42567003,1176950417.0,0.21684772579143166,11144625152.0,0.18451909323194005,0.559821047987596,0.22775999,0.32170347811908606,2.5863013698630137,282.5,0.5665892771578959,0.292,82.56,Energy,0.07474869846976782,0.3173073638508785,0.030079054130438442,687644992.0,17.45,0.0,3257939200.0,7.579921640870487
978,Linc Limited,LINC.NS,253078969.7311666,0.7573538076286394,0.18957278383663612,INR,,,464435488.0,0.100959994,INR,0.36484,1168168000.0,0.1651464409959139,10387558400.0,0.09692660098753647,0.09264618284909965,0.07416,0.29040349792011505,8.194520547945206,698.4500122070312,0.17728755173782168,,309.196,Industrials,0.024363662757474036,0.24208565401087687,0.028875872963305665,,,,4600136192.0,7.276719986753028
979,Lincoln Pharmaceuticals Limited,LINCOLN.NS,118772962.55070512,0.9424357418375244,0.1011930827359222,INR,2.551,0.228,898929024.0,0.17963,INR,0.51706004,2501968000.0,0.21590575543626223,8741285888.0,0.12434034779488612,-0.023147265058963917,0.16299,0.36508146875791747,7.419178082191781,429.8999938964844,0.09848185201295478,0.116,249.837,Healthcare,0.013587584718371485,0.3139642338003389,0.028761623802279892,1224536064.0,61.136,119574000.0,5004359168.0,7.247929198174533
980,Linde India Limited,LINDEINDIA.NS,13523686701.218206,0.6912149485763711,0.27111843035686944,INR,0.746,0.623,5640019968.0,0.22997999,INR,0.41831002,9938030000.0,0.1806616227443968,339198148608.0,0.1260966657147795,0.14502176464208993,0.155,0.30172248672037955,11.378082191780821,3937.85009765625,0.2453983444761264,0.082,287.545,Basic Materials,0.039869576991256164,0.2655145864026763,0.02442471246895618,12451200000.0,145.952,226650000.0,24524349440.0,6.155027542176957
981,Macrotech Developers Limited,LODHA.NS,21952275585.40412,1.3184515573240825,0.43880450099142276,INR,71.215,0.39,20661299200.0,0.21816999,INR,0.35968,,0.25206877981811426,478477123584.0,0.1278609362695764,0.31094356472184637,0.20837,0.3885098220262676,2.0767123287671234,990.4000244140625,0.3696982054889077,-0.055,196.557,Real Estate,0.04587946738387848,0.3678166175894574,0.031976316523308984,18588000256.0,38.581,90601701376.0,94703599616.0,8.058031763873863
982,Lokesh Machines Limited,LOKESHMACH.NS,42949232.57594208,0.8598122243003499,0.13972255727630722,INR,55.726,0.914,294056000.0,0.12329,INR,0.35325,773482000.0,0.19948594671952735,2859908608.0,0.1260966657147795,0.013625891561527714,0.08406,0.25935240886546074,11.378082191780821,159.8000030517578,0.13378394187328782,0.152,133.275,Industrials,0.015017694081482368,0.2919799942291507,0.03535087712846323,62928000.0,3.513,849027968.0,2385140992.0,8.908421036372733
983,Lotus Eye Hospital and Institute Limited,LOTUSEYE.NS,36012366.24517939,0.5658688080428038,0.2271497357037502,INR,1.601,-0.164,66145500.0,0.14242,INR,0.31787002,117394000.0,0.12380791593306797,1555563264.0,0.1260966657147795,0.10105306998897068,0.10299,0.16842274481598993,11.378082191780821,74.80000305175781,0.2093881165356265,0.046,22.411,Healthcare,0.023150692150299707,0.1819281767091113,0.035891161221154565,101180000.0,4.891,8940000.0,464441984.0,9.04457262773095
984,Lovable Lingerie Limited,LOVABLE.NS,-19989287.525837664,0.9315460618376684,-0.08492471853247752,INR,1.604,,26114000.0,0.02463,INR,0.68017,605500000.0,0.27358406308862343,1618399360.0,0.1260966657147795,-0.21102138424725703,0.00921,0.34074802285753786,11.378082191780821,109.0,-0.09078407969847542,-0.328,71.625,Consumer Cyclical,-0.012351270038711375,0.3963543226963474,0.029167387919513534,10054000.0,0.679,28487000.0,1060310976.0,7.3501817557174105
985,Loyal Textile Mills Limited,LOYALTEX.NS,-293477483.11812645,0.4943166094250681,-0.4117167954514519,INR,93.332,,728344768.0,0.04689,INR,0.34737,6707000000.0,0.0873440285204991,3160313856.0,0.04940865336410383,-0.4611254488155557,0.02621,0.16446443912857897,0.7643835616438356,656.1500244140625,-0.5465047964499261,-0.389,3224.208,Consumer Cyclical,-0.09286339790617507,0.13305121137492246,0.02335333270244291,285900000.0,59.386,3527500032.0,15532450816.0,5.8850398410156135
986,Landmark Property Development Company Limited,LPDC.NS,8017354.042289515,0.38584737081569775,0.10509025282768691,INR,,,-17478500.0,0.0,INR,0.09583,731000.0,0.07043453974917224,787398272.0,0.1260966657147795,-0.021006412887092596,-5.06283,0.10346282954755777,11.378082191780821,5.849999904632568,0.1022184745352369,,0.025,Real Estate,0.010182082343062997,0.10267344448405677,0.03983751589670398,,,,3454000.0,10.039054005969403
987,Lloyds Steels Industries Limited,LSIL.NS,704429558.9734628,0.7926998090167869,0.4010985941725935,INR,26.721,21.0,571419008.0,0.17945999,INR,0.24216999,,0.11471335650457773,25528799232.0,0.12280649331036653,0.278292100862227,0.17481,0.17958873827893107,6.8273972602739725,24.0,0.3443628684990628,8.595,3.286,Industrials,0.02759352496651977,0.1644881116260201,0.049523187816662526,80742000.0,0.352,522036000.0,3184060928.0,12.479843329798957
988,Larsen & Toubro Limited,LT.NS,110921671643.1103,1.1747809381734793,0.17178687061221432,INR,116.495,0.1,236824494080.0,0.12714,INR,0.37394002,,0.46958956782341277,3119603515392.0,0.1260966657147795,0.045690204897434805,0.108339995,0.6928072369528162,11.378082191780821,2219.60009765625,0.16216513429562274,0.108,1325.503,Industrials,0.035556336276654124,0.6481314127326014,0.0180983899092991,580930174976.0,413.391,1206504390656.0,1862698663936.0,4.560794257143374
989,LTIMindtree Limited,LTIM.NS,74362387290.12318,0.7430964234790073,0.3241424883219419,INR,9.285,0.036,61077000192.0,0.18406,INR,0.28552,100314000000.0,0.22509845262527134,1402266189824.0,0.12407424554125135,0.20006824278069057,0.16228001,0.388738384957863,6.824657534246575,4739.89990234375,0.28673611384996334,1.02,1122.108,Technology,0.05303015064454809,0.32774846528589846,0.021456505550089697,76738002944.0,259.25,15411999744.0,331830001664.0,5.4070393986226035
990,L&T Technology Services Limited,LTTS.NS,16108279406.777782,0.7773962687301901,0.2616346968830603,INR,9.141,0.179,17107000320.0,0.21347,INR,0.43048,34497000000.0,0.2193839364696078,404960837632.0,0.12179958543358937,0.13983511144947092,0.18459,0.37172178458448807,6.64931506849315,3826.449951171875,0.23731239818143018,0.216,759.025,Technology,0.03977737576050713,0.3174659088852929,0.023674660477082207,27986999296.0,265.045,4542000128.0,80136003584.0,5.966014440224717
991,Lumax Industries Limited,LUMAXIND.NS,517383294.89775354,0.7343943741030312,0.17739850361224496,INR,76.04,3.359,2089633280.0,0.09239,INR,0.33873,5988249000.0,0.19578863162948154,18990753792.0,0.1260966657147795,0.05130183789746545,0.06644,0.32199161119026426,11.378082191780821,2030.050048828125,0.1670522126664221,0.331,2419.306,Consumer Cyclical,0.027243957799911303,0.28768986501299,0.024332206454280057,108769000.0,11.635,4030694912.0,22618351616.0,6.131716026478574
