,% Change,52 Week Range,Change,Circulating Supply,Day Chart,Market Cap,Name,Price (Intraday),Sscore,Symbol,Total Volume All Currencies (24Hr),Unnamed: 0,Volume in Currency (24Hr),Volume in Currency (Since 0:00 UTC),cagr,currency,marketCap,period,price,returns,sharp_ratio,std,volitility
5811,+68.32%,,0.009791,0,,0,Mantis USD,0.024122,-0.0,MNTIS-USD,0,99,0,0,-0.8059671275539086,USD,0.0,2.3589041095890413,0.02434547431766987,-1.1320859658795086,-0.017300345277339816,0.2596713854254798,65.4371891272209
5812,+4.01%,,0.034576,0,,0,Galaxy Finance USD,0.897313,-0.0,GLF-USD,304895,100,304895,304895,-0.78545596828054,USD,0.0,0.4931506849315068,0.8532304763793945,-1.0627083615641852,-0.09855192351082881,0.04279060745486494,10.783233078625965
5813,-0.46%,,-0.00058,0,,0,Windfall Token USD,0.126817,-0.0,WFT-USD,12361,101,12361,12361,-0.045806905281199906,USD,0.0,1.4904109589041097,0.12658245861530304,-0.03237283317166486,-0.000746405325199069,0.17210973630556703,43.37165354900289
5814,-0.00%,,-1.4e-05,0,,0,2G CARBON COIN USD,0.320501,-0.0,2GCC-USD,4,102,4,4,-0.9999999240013567,USD,0.0,0.6301369863013698,0.11887149512767792,-11.31759640527368,-0.21417611289225358,0.20969237063760574,52.84247740067664
5815,-14.42%,,-0.02079,0,,0,Glory Finance USD,0.123428,-0.0,GLR-USD,2272,103,2272,2272,-0.9999481959500203,USD,0.0,0.17534246575342466,0.0860089659690857,-6.813004496324429,-0.07238786484059918,0.3734843151929574,94.11804742862526
5816,-32.56%,,-0.0,0,,0,minionseth USD,0.0,,MINIONS-USD,511288,104,511288,511288,,,,,,,,,
5817,+0.25%,,5e-06,0,,0,MetaniaGames USD,0.001953,-0.0,METANIA-USD,631,105,631,631,-0.5757375455556455,USD,0.0,1.3095890410958904,0.002095271134749055,-0.5919604404587047,-0.04093116493813545,0.0573902396975518,14.462340403783053
5818,+5.02%,,0.004958,0,,0,Erzurumspor Token USD,0.103782,0.0,ERZ-USD,1919,106,1919,1919,1.462430894668099,USD,0.0,1.347945205479452,0.10981499403715134,0.6221631663261094,0.009800680515455405,0.25191122695833695,63.481629193500915
5819,-0.85%,,-0.001083,0,,0,Civic Power USD,0.125683,-0.0,POWER17437-USD,51,107,51,51,-0.9335949731216262,USD,0.0,1.3232876712328767,0.11712050437927246,-1.8723824517264547,-0.04099894299256252,0.18122635736000475,45.669042054721196
5820,+0.23%,,1.4e-05,0,,0,TeraBlock USD,0.006001,-0.0,TBC-USD,29674,108,29674,29674,-0.727528975022139,USD,0.0,1.9671232876712328,0.005797807592898607,-0.8976882088328042,-0.019748501760475705,0.18038101523655858,45.45601583961276
5821,-1.50%,,-9e-08,0,,0,Chedda Token USD,5.76e-06,-0.0,CHEDDA-USD,2947,109,2947,2947,-0.9832918644774238,USD,0.0,1.3041095890410959,5.280924597172998e-06,-2.825064655692146,-0.07100407912498866,0.15788633792138038,39.78735715618785
5822,-13.88%,,-9.2e-07,0,,0,VINLINK USD,5.7e-06,-0.0,VNLNK-USD,2927,110,2927,2927,-0.9999985243440016,USD,0.0,0.0958904109589041,4.691486992669525e-06,-9.269739168343147,-0.16426919982854798,0.22392925318836432,56.43017180346781
5823,+16.54%,,0.0,0,,0,Bmail USD,0.0,,BML-USD,1,111,1,1,inf,USD,0.0,0.936986301369863,3.873026344081154e-09,inf,,,
5824,0.00%,,0.0,0,,0,EarnBet USD,0.005996,-0.0,BET-USD,33,112,33,33,-0.4098898867212849,USD,0.0,3.0712328767123287,0.005995881278067827,-0.36415458618825863,-0.0073812252227958945,0.19577479863865654,49.33524925694145
5825,0.00%,,0.0,0,,0,Monster Adventure Token USD,0.008895,-0.0,MAT15603-USD,20,113,20,20,-0.9064828458974797,USD,0.0,1.441095890410959,0.008894560858607292,-1.6360049837833548,-0.07183659463198075,0.09037292625354171,22.77397741589251
5826,+0.01%,,0.0,0,,0,Combo USD,0.000552,-0.0,COMB7718-USD,148075,114,148075,148075,-0.6269500731299121,USD,0.0,2.4794520547945207,0.0005520966369658709,-0.6807749042642993,-0.02089786977553882,0.12927096131571464,32.57628225156009
5827,-4.59%,,-0.001279,0,,0,Revolotto USD,0.02659,-0.0,RVL12739-USD,657,115,657,657,-0.5769431575043615,USD,0.0,1.5863013698630137,0.026239261031150818,-0.5939251502588925,-0.008260652280343679,0.2853098949545216,71.89809352853943
5828,-43.21%,,-1e-07,0,,0,Solar Bear USD,1.3e-07,,SOLBEAR-USD,10,116,10,10,-0.9928481335808534,USD,0.0,1.4794520547945205,8.836703813130953e-08,,,,
5829,-1.11%,,-0.000173,0,,0,PolyCub USD,0.015381,-0.0,POLYCUB-USD,143,117,143,143,-0.9665552455090338,USD,0.0,1.1863013698630136,0.015825223177671432,-2.3957154742773357,-0.1649916562196953,0.05761992851898915,14.520221986785266
5830,-1.81%,,-0.000119,0,,0,CroxSwap USD,0.006447,-0.0,CROX-USD,56,118,56,56,-0.906259431277972,USD,0.0,2.0383561643835617,0.007611417211592197,-1.6343575433194935,-0.05237338442212096,0.1238328566767987,31.205879882553273
5831,-2.12%,,-0.0465,0,,0,Vela Exchange USD,2.1468,0.0,VELA-USD,1.416M,119,1.416M,1.416M,1.459294135066242,USD,0.0,0.3041095890410959,2.3837392330169678,0.6212831279311537,0.025435471015950593,0.09692799619381845,24.42585504084225
5832,-0.34%,,-6e-06,0,,0,AVATA Network USD,0.001802,-0.0,AVAT-USD,315,120,315,315,-0.9771776824250585,USD,0.0,1.1342465753424658,0.0017407978884875774,-2.6097647341192793,-0.25320140432436516,0.04090107355451793,10.307070535738518
5833,-8.64%,,-0.001259,0,,0,Pantomime USD,0.01331,-0.0,PANTO-USD,3231,121,3231,3231,-0.8942337179411741,USD,0.0,0.1178082191780822,0.021818337962031364,-1.5510244475970985,-0.026694465297236788,0.23056685535758645,58.10284755011178
5834,-1.78%,,-0.001413,0,,0,Renascent Finance USD,0.078017,-0.0,RENASCENT-USD,195,122,195,195,-0.7512179917886961,USD,0.0,1.978082191780822,0.07789728045463562,-0.9604846992295364,-0.07638584279493835,0.049897298762505635,12.57411928815142
5835,-18.78%,,-0.0,0,,0,Baby CateCoin USD,0.0,,BABYCATE-USD,54,123,54,54,inf,USD,0.0,1.4986301369863013,2.295620360470707e-10,inf,,,
5836,+0.95%,,1e-08,0,,0,Sohi Meme USD,6.9e-07,,SOHI-USD,199482,124,199482,199482,,,,,,,,,
5837,-0.48%,,-0.004049,0,,0,Dominium USD,0.834576,-0.0,DOM19128-USD,222,125,222,222,-0.7937081236779218,USD,0.0,1.0876712328767124,0.8234611749649048,-1.0897883175100749,-0.017341306007249768,0.24937895760032322,62.84349731528145
5838,-19.18%,,-0.057306,0,,0,Launchpool USD,0.24141,-0.0,LPOOL-USD,89162,126,89162,89162,-0.9123287113955214,USD,0.0,2.2273972602739724,0.23199813067913055,-1.6805713025063274,-0.07113267496911205,0.09375345075944812,23.625869591380926
5839,+2.71%,,2.1e-05,0,,0,Croissant Games USD,0.000801,-0.0,CROISSANT-USD,986,127,986,986,-0.9174601536232403,USD,0.0,1.1287671232876713,0.0007875704322941601,-1.9177066316529334,-0.06309897507787496,0.12060333692602336,30.392040905357888
5840,+1.71%,,1.23,0,,0,Alibaba tokenized stock FTX USD,73.29,-0.0,BABA-USD,17099,128,17099,17099,-0.39082082744442637,USD,0.0,2.4383561643835616,79.49500274658203,-0.34219725308761617,-0.03704449602046956,0.036656609034178674,9.237465476613025
5841,-0.80%,,-1e-06,0,,0,Nitro USD,0.000159,-0.0,NITRO22796-USD,58,129,58,58,-0.9970729925509318,USD,0.0,0.4657534246575342,0.00015974766574800014,-4.02770200283315,-0.09079325689213846,0.17603669041936335,44.36124598567956
5842,+0.29%,,0.0029,0,,0,xDAI USD,1.0024,-0.0,XDAI-USD,299236,130,299236,299236,-0.005847429491275369,USD,0.0,2.210958904109589,0.9972500801086426,-0.005557017141942486,-0.0023293135758659105,0.009467018761941918,2.3856887280093635
5843,-17.05%,,-0.000402,0,,0,EverSAFUv2 USD,0.001956,-0.0,ES2-USD,2360,131,2360,2360,-0.9999746103601739,USD,0.0,0.5726027397260274,0.0013299864949658513,-7.305355275884745,-0.34044174318964143,0.0851526161023275,21.45845925778653
5844,+1.98%,,0.004032,0,,0,World of Legends USD,0.208137,-0.0,WOL-USD,6535,132,6535,6535,-0.9675185960834419,USD,0.0,0.15616438356164383,0.20003502070903778,-2.3660987951476424,-0.1265534372575494,0.07419222374827641,18.696440384565655
5845,-0.71%,,-0.0,0,,0,DareNFT USD,1e-05,-0.0,DNFT-USD,65,133,65,65,-0.9708793416556367,USD,0.0,1.5917808219178082,9.605198101780843e-06,-2.44150541610489,-0.11565385068525492,0.08377164701881391,21.110455048741105
5846,+3.82%,,0.000495,0,,0,BitCanna USD,0.013464,,BCNA-USD,876,134,876,876,-0.43549745569131215,USD,0.0,2.5506849315068494,0.013334913179278374,,,,
5847,-0.19%,,-0.0,0,,0,SHD CASH USD,6.2e-05,-0.0,SHDC-USD,0,135,0,0,-0.9473382448819916,USD,0.0,2.1890410958904107,1.5012627955002245e-05,-2.0324772072567217,-0.024731424358000086,0.3261189338038773,82.18197131857708
5848,0.00%,,0.0,0,,0,Goal Champion USD,0.012789,-0.0,GC22752-USD,31,136,31,31,-0.9794243619837211,USD,0.0,0.4821917808219178,0.01278852578252554,-2.6813128108163977,-0.20100521915730643,0.05293459665505212,13.339518357073134
5849,-1.75%,,-4e-06,0,,0,X Social Network USD,0.000233,-0.0,X-AI-USD,154,137,154,154,-0.9999998906003915,USD,0.0,0.19452054794520549,0.00023370160488411784,-11.066085338583953,-0.21966964684831905,0.19990489213193205,50.37603281724687
5850,-0.46%,,-0.0,0,,0,BeerusCat USD,0.0,,BCAT-USD,6,138,6,6,inf,USD,0.0,0.6931506849315069,9.942270489211208e-19,inf,,,
5851,-0.50%,,-1.76,0,,0,BTC Network Demand Set II USD,348.52,,BYTE-USD,,139,,,0.23624685438006043,USD,0.0,2.73972602739726,345.44000244140625,,,,
5852,+0.38%,,0.003307,0,,0,Prime Numbers Ecosystem USD,0.883831,-0.0,PRNT-USD,693049,140,693049,693049,-0.360072410335769,USD,0.0,1.3287671232876712,0.8250492811203003,-0.30819962478111923,-0.010055936945957019,0.12162112696458109,30.648523995074434
5853,+0.08%,,0.0,0,,0,CoinSale Token USD,2.4e-05,-0.0,COINSALE-USD,59,141,59,59,-0.9999999995547783,USD,0.0,0.10410958904109589,2.4549299268983305e-05,-14.86623859802148,-0.4077137390188694,0.14469223051342597,36.462442089383345
5854,-0.31%,,-0.000202,0,,0,Liquid CRO USD,0.065814,-0.0,LCRO-USD,24229,142,24229,24229,-0.5872645894258025,USD,0.0,0.3013698630136986,0.06446930766105652,-0.6109781726292829,-0.02487677961018168,0.09746102976529938,24.560179500855444
5855,-0.43%,,-0.0,0,,0,RabbitKing USD,0.0,,RB23537-USD,11,143,11,11,inf,USD,0.0,0.2465753424657534,6.496105875442026e-10,inf,,,
5856,+0.40%,,0.0,0,,0,Zada USD,2.1e-07,,ZADA-USD,182,144,182,182,-0.8635681837977237,USD,0.0,1.4904109589041097,2.0546072221350187e-07,,,,
5857,+3.39%,,2.4e-05,0,,0,Triathon USD,0.00074,-0.0,GEON-USD,1065,145,1065,1065,-0.5979401317652371,USD,0.0,0.7863013698630137,0.000681439763866365,-0.6290708970536418,-0.014806464415014882,0.1685961627013905,42.4862330007504
5858,-3.96%,,-2e-06,0,,0,Artik USD,5.1e-05,-0.0,ARTK-USD,131,146,131,131,-0.8989753358932484,USD,0.0,1.0684931506849316,4.135928611503914e-05,-1.6459992509065982,-0.061739289098666876,0.10579556639718753,26.660482732091257
5859,-0.77%,,-0.002872,0,,0,Wrapped Fantom USD,0.368818,-0.0,WFTM-USD,8.401M,147,8.401M,8.401M,-0.9859087018121432,USD,0.0,1.9561643835616438,0.39185231924057007,-2.9426680852643954,-0.036201797517775094,0.32256006903721307,81.2851373973777
5860,0.00%,,0.0,0,,0,AxieDoge USD,0.003688,-0.0,AXSD-USD,289,148,289,289,-0.5873163531907626,USD,0.0,1.5013698630136987,0.003687711199745536,-0.6110647668757554,-0.009076636879038072,0.2671540371538897,67.3228173627802
5861,-0.18%,,-1e-08,0,,0,Z Versus Project USD,6.11e-06,-0.0,ZVERSUS-USD,1,149,1,1,-0.9988070206605053,USD,0.0,0.6027397260273972,5.344769760995405e-06,-4.647364291616033,-0.1283542064538247,0.14367991748491377,36.20733920619827
5862,+0.08%,,0.0,0,,0,Safegem USD,0.0,,GEMS-USD,7,150,7,7,inf,USD,0.0,2.0027397260273974,6.5675993289604495e-12,inf,,,
5863,-8.30%,,-7.9e-05,0,,0,Text2VidAI USD,0.000868,0.0,T2V-USD,2658,151,2658,2658,14.958964490787615,USD,0.0,0.038356164383561646,0.002245323732495308,1.9124526534618251,0.01924259545920993,0.3943905512790588,99.38641892232282
5864,+16.66%,,0.13554,0,,0,Infiblue World USD,0.948909,,MONIE-USD,,152,,,,,,,,,,,
5865,-0.41%,,-2.9e-05,0,,0,Afrep USD,0.007068,-0.0,AFREP-USD,26,153,26,26,-0.9866767403410832,USD,0.0,0.8273972602739726,0.007001937832683325,-2.9813629288138404,-0.09318702017633955,0.12695765194211747,31.993328289413604
5866,-3.48%,,-0.0,0,,0,Noob USD,1.2e-05,-0.0,NOOB-USD,1259,154,1259,1259,-1.0,USD,0.0,0.0547945205479452,1.0797230061143637e-05,-31.15653201335137,-0.2741703352367695,0.45094970501546877,113.63932566389813
5867,-4.72%,,-7e-06,0,,0,Shack Token USD,0.00014,-0.0,SHACK-USD,117,155,117,117,-0.98684575200674,USD,0.0,1.0328767123287672,0.00016698565741535276,-2.99017713387817,-0.17633237192973705,0.06729213783854997,16.957618735314593
5868,+5.90%,,0.5015,0,,0,DIAMOND USD,9.0059,-0.0,DIAMOND15434-USD,240,156,240,240,-0.9320957945259416,USD,0.0,1.4547945205479451,10.001740455627441,-1.8569688825522652,-0.047279162941437705,0.1558598688864199,39.27668695937781
5869,+0.01%,,0.0,0,,0,XDoge Network USD,1.61e-06,-0.0,XDOGE-USD,2456,157,2456,2456,-0.8531870111301523,USD,0.0,1.536986301369863,1.6243892559941742e-06,-1.3246194877872761,-0.04853624432037095,0.10829899619225881,27.29134704044922
5870,+0.45%,,0.0057,0,,0,Wrapped Elastos USD,1.2599,-0.0,WELA-USD,3673,158,3673,3673,-0.5525581356671805,USD,0.0,1.106849315068493,1.223452091217041,-0.5552344733605905,-0.04147229535697368,0.0531273078391132,13.388081575456527
5871,-1.92%,,-2.3e-05,0,,0,MADworld USD,0.001181,-0.0,UMAD-USD,315,159,315,315,-0.9645039726348271,USD,0.0,1.4684931506849315,0.0011266188230365515,-2.304822719123815,-0.10226783213204002,0.08943302806571904,22.537123072561197
5872,+22.41%,,7.4e-05,0,,0,uShark USD,0.000405,-0.0,USHA-USD,135444,160,135444,135444,-0.9999999954339718,USD,0.0,0.2,0.000626260181888938,-13.2590815678282,-0.24534762901323826,0.2144524618336472,54.042020382079095
5873,0.00%,,0.0,0,,0,Shadowcats USD,0.064379,-0.0,SHADOWCATS-USD,156,161,156,156,-0.9999843458308697,USD,0.0,0.2328767123287671,0.057514168322086334,-7.639240729163301,-0.11715393739063883,0.258757392309137,65.20686286190254
5874,+3.63%,,0.0,0,,0,Punk Shiba USD,0.0,,PUNKS-USD,6,162,6,6,inf,USD,0.0,1.4602739726027398,3.2093991093190555e-12,inf,,,
5875,-6.96%,,-0.002235,0,,0,TrendAI USD,0.029883,-0.0,TRENDAI-USD,27844,163,27844,27844,-0.9985771951772644,USD,0.0,0.1780821917808219,0.030783554539084435,-4.525730225556904,-0.07903074219816554,0.22724380952643994,57.26544000066286
5876,-2.41%,,-0.000191,0,,0,CORE ID USD,0.007711,-0.0,CID-USD,26475,164,26475,26475,-0.9972766824038916,USD,0.0,0.1780821917808219,0.0059274425730109215,-4.077501145861268,-0.0974573174387213,0.16602714427059834,41.83884035619078
5877,-0.55%,,-0.001824,0,,0,Zero Liquid USD,0.329141,0.0,ZERO24008-USD,140569,165,140569,140569,35.401598162414984,USD,0.0,0.1589041095890411,0.4474567174911499,2.481759986762767,0.07695843182477839,0.12796848483280052,32.24805817786573
5878,-7.78%,,-0.000125,0,,0,Coinracer Reloaded USD,0.001477,-0.0,CRACER-USD,1914,166,1914,1914,-0.9999754265345692,USD,0.0,0.0821917808219178,0.0012868973426520824,-7.327913756785995,-0.6056232109587961,0.04801504023987495,12.099790140448487
5879,+0.91%,,9e-06,0,,0,BLOCKS USD,0.000943,-0.0,BLOCKS-USD,47685,167,47685,47685,-0.9088231988600398,USD,0.0,1.5397260273972602,0.0009383239666931331,-1.6535030315256323,-0.06569989564875439,0.09987108657600975,25.167513817154457
5880,-6.48%,,-0.5739,0,,0,FTX Users' Debt USD,8.2821,-0.0,FUD23422-USD,219595,168,219595,219595,-0.999428226711801,USD,0.0,0.27123287671232876,8.596075057983398,-5.15513845096549,-0.14650711283943424,0.1396307538826619,35.1869499784308
5881,-2.29%,,-0.001784,0,,0,CronosNode USD,0.076208,-0.0,CRON20280-USD,0,169,0,0,-0.9939554912542029,USD,0.0,0.9753424657534246,0.06131969019770622,-3.6185162649669715,-0.1738815506214647,0.08258030524990126,20.81023692297512
5882,-11.83%,,-2.19,0,,0,DSquared Governance Token USD,16.34,-0.0,DSQ-USD,8317,170,8317,8317,-0.9998787148482721,USD,0.0,0.23013698630136986,26.275890350341797,-6.225688416627756,-0.18408237855315973,0.13420683152060348,33.82012154319207
5883,+0.01%,,0.0,0,,0,JackpotDoge USD,0.0002,-0.0,JPD-USD,89,171,89,89,-0.9115502145650367,USD,0.0,0.5424657534246575,0.00019800466543529183,-1.6744677030734338,-0.042404447187669635,0.15669849622202858,39.4880210479512
5884,+34.40%,,0.0,0,,0,Rising Sun USD,0.0,,SUN20426-USD,381,172,381,381,inf,USD,0.0,0.9534246575342465,1.0855314186426526e-16,inf,,,
5885,-6.64%,,-0.011632,0,,0,Freebie Life Finance USD,0.163578,-0.0,FRB-USD,229,173,229,229,-0.7000668997709525,USD,0.0,0.42191780821917807,0.14193153381347656,-0.831389996615011,-0.04445131894257549,0.0742197696652422,18.703381955641035
5886,+0.88%,,0.0472,0,,0,xcDOT USD,5.3784,-0.0,XCDOT-USD,296697,174,296697,296697,-0.29200349306612616,USD,0.0,0.915068493150685,5.359883785247803,-0.2420332856294906,-0.02595351027848348,0.03700653729854124,9.325647399232393
5887,-23.80%,,-0.00125,0,,0,HyperonChain USD,0.004003,-0.0,HPN-USD,388,175,388,388,-0.7046640678536938,USD,0.0,0.7095890410958904,0.004230950493365526,-0.8420540767338041,-0.013180687930399509,0.253513659463605,63.885442184828456
5888,0.00%,,0.0,0,,0,CyBloc Battery Token USD,0.000149,-0.0,CBT18659-USD,40,176,40,40,-0.9983270429752656,USD,0.0,1.1863013698630136,0.00014763179933652282,-4.413909483022569,-0.3939419859130691,0.04446216561791732,11.204465735715164
5889,-0.92%,,-1.1e-05,0,,0,Zuplo USD,0.001184,-0.0,ZLP-USD,22,177,22,22,-0.8945205374256686,USD,0.0,2.5178082191780824,0.0011891466565430164,-1.5528992634647591,-0.017774399281474135,0.3466951859782695,87.36718686652391
5890,+3.00%,,0.004216,0,,0,Ludena Protocol USD,0.144597,-0.0,LDN-USD,4.815M,178,4.815M,4.815M,-0.36149676982842505,USD,0.0,2.421917808219178,0.13735266029834747,-0.3097380636153425,-0.012973516594749485,0.09474064268421409,23.87464195642195
5891,-3.83%,,-0.0,0,,0,FunFi USD,0.0,,FNF-USD,18223,179,18223,18223,-0.9999898273820096,USD,0.0,0.9534246575342465,2.432715417999276e-10,,,,
5892,0.00%,,0.0,0,,0,Coin Fast Alert V2 USD,0.0,,CFA-USD,17,180,17,17,-1.0,USD,0.0,1.1561643835616437,0.0,,,,
5893,+2.67%,,0.020824,0,,0,MEFLEX USD,0.799727,-0.0,MEF-USD,71539,181,71539,71539,-0.8214932748007102,USD,0.0,0.3287671232876712,0.8505488634109497,-1.1896671467835354,-0.06236246878188325,0.07570100203436135,19.07665251265906
5894,-1.12%,,-0.000296,0,,0,Octokn USD,0.026257,-0.0,OTK-USD,100595,182,100595,100595,-0.8671986675022274,USD,0.0,0.09315068493150686,0.024584302678704262,-1.3938713809495493,-0.28704972714906085,0.019269259349674963,4.85585335611809
5895,+2.18%,,0.000341,0,,0,YIN Finance USD,0.015974,-0.0,YIN-USD,19815,183,19815,19815,-0.9680377928050231,USD,0.0,1.5013698630136987,0.013385840691626072,-2.3772237726668344,-0.14060078878614446,0.06709370374629403,16.907613344066096
5896,-5.03%,,-0.0,0,,0,Cat USD,0.0,,CAT22950-USD,105407,184,105407,105407,inf,USD,0.0,0.4273972602739726,3.593188246941992e-10,inf,,,
5897,0.00%,,0.0,0,,0,Persia USD,2.127,-0.0,PERSIA-USD,73,185,73,73,-0.7289356761385214,USD,0.0,1.3178082191780822,2.1270227432250977,-0.9012618642983432,-0.1568242887296692,0.02280537025487719,5.746953304229052
5898,0.00%,,0.0,0,,0,UKA DOGE COIN USD,0.0,,UDOGE-USD,0,186,0,0,inf,USD,0.0,1.0164383561643835,9.626073271817859e-10,inf,,,
5899,-0.12%,,-0.0,0,,0,Surge Inu USD,1e-08,,SURGE-USD,15,187,15,15,inf,USD,0.0,1.5917808219178082,5.012930959225059e-09,inf,,,
5900,-2.18%,,-0.0,0,,0,Asuna Hentai USD,0.0,,ASUNA-USD,3,188,3,3,inf,USD,0.0,1.0191780821917809,8.96665033889299e-11,inf,,,
5901,-3.45%,,-6e-05,0,,0,Cardiocoin USD,0.001671,-0.0,CRDC-USD,41252,189,41252,41252,-0.9792497303193167,USD,0.0,1.073972602739726,0.0015472708037123084,-2.6754778109700643,-0.09238526610233513,0.11492065659687528,28.96000546241257
5902,-0.71%,,-1e-06,0,,0,Viblos USD,0.000137,-0.0,VIBLO-USD,3755,190,3755,3755,-0.8455001861946723,USD,0.0,1.4602739726027398,0.00013702399155590683,-1.304065450225937,-0.07674308157593664,0.06743100213667454,16.992612538441982
5903,-4.02%,,-8e-06,0,,0,Bountie Hunter USD,0.00019,-0.0,BOUNTIE-USD,112,191,112,112,-0.9887721788603201,USD,0.0,1.1013698630136985,0.000184973469004035,-3.099503722506744,-0.25292656130464497,0.0486292063712545,12.254560005556135
5904,+0.33%,,5e-06,0,,0,Filda USD,0.001403,-0.0,FILDA-USD,49910,192,49910,49910,-0.9560254640932843,USD,0.0,2.26027397260274,0.0013777781277894974,-2.1569436289870385,-0.1032295916754513,0.08291517941810662,20.89462521336287
5905,+13.85%,,0.0,0,,0,Hare Plus USD,0.0,,HAREPLUS-USD,3489,193,3489,3489,inf,USD,0.0,1.2191780821917808,4.531628197690374e-11,inf,,,
5906,-0.05%,,-7.3e-05,0,,0,Minebase USD,0.153587,-0.0,MBASE-USD,85917,194,85917,85917,-0.8515312433144434,USD,0.0,0.6684931506849315,0.15869462490081787,-1.3168765626365775,-0.0875913439970047,0.05966001213044457,15.034323056872031
5907,+0.64%,,1e-06,0,,0,LunchDAO USD,0.00013,-0.0,LUNCH-USD,51003,195,51003,51003,-0.9238812024847485,USD,0.0,0.9616438356164384,0.000147458806168288,-1.778125831626681,-0.05698850008765553,0.1238154167341544,31.20148501700691
5908,-2.40%,,-7.8e-05,0,,0,Falcon Swaps USD,0.003172,-0.0,FALCONS-USD,62074,196,62074,62074,-0.9466258398748971,USD,0.0,1.5753424657534247,0.003105885349214077,-2.0338111690240934,-0.08452846167922365,0.09547883732684564,24.0606670063651
5909,+4.37%,,6.3e-05,0,,0,TruthGPT (BSC) USD,0.001516,-0.0,TRUTH24579-USD,2243,197,2243,2243,-0.9999998500136605,USD,0.0,0.07397260273972603,0.0015284707769751549,-10.848235198837962,-0.3758820959553249,0.11452674346441236,28.860739353031914
5910,-0.27%,,-0.000449,0,,0,ILUS Coin USD,0.168623,-0.0,ILUS-USD,26633,198,26633,26633,-0.5484353859495037,USD,0.0,1.336986301369863,0.08201435208320618,-0.5489021240211452,-0.024550681679165607,0.08872189621025506,22.357917844984275
5911,+2.16%,,5.37,0,,0,NVIDIA tokenized stock FTX USD,254.39,-0.0,NVDA-USD,28027,199,28027,28027,-0.25209488970281413,USD,0.0,2.4383561643835616,263.4054870605469,-0.20055000019303743,-0.01272589355590852,0.06253653864092369,15.75920773751277
5912,-1.70%,,-0.0775,0,,0,Xiden USD,4.4855,-0.0,XDEN-USD,112549,200,112549,112549,-0.8135855335467208,USD,0.0,1.0767123287671232,4.622899532318115,-1.1597404329961278,-0.07496254226500501,0.06139258936966299,15.470932521155074
5913,+92.57%,,0.005594,0,,0,IL CAPO OF CRYPTO USD,0.011636,,CAPO-USD,14.941M,201,14.941M,14.941M,,,,,,,,,
5914,+0.01%,,0.0,0,,0,Attrace USD,0.00049,-0.0,ATTR-USD,3,202,3,3,-0.8660329658753838,USD,0.0,1.6904109589041096,0.0009111762628890574,-1.3878375448488893,-0.05578505872431615,0.09872342111988987,24.878302122212247
5915,+109.47%,,0.002852,0,,0,Crypviser USD,0.005456,-0.0,CVNX-USD,747,203,747,747,-0.9432188506548248,USD,0.0,1.0356164383561643,0.0027628010138869286,-1.9804789679129697,-0.034842550498377936,0.22555878978578325,56.84081502601738
5916,+4.61%,,8.1e-05,0,,0,SEOR Network USD,0.00184,-0.0,SEOR-USD,235940,204,235940,235940,-0.9792706373138487,USD,0.0,0.8602739726027397,0.0017978711985051632,-2.6761737872138864,-0.17159325971913644,0.06188901165600049,15.596030937312124
5917,+0.01%,,2.8e-05,0,,0,Millennium Sapphire USD,0.198131,-0.0,MSTO-USD,7,205,7,7,-0.8968266253610858,USD,0.0,1.2136986301369863,0.1650288850069046,-1.5681611044945192,-0.0341529678088136,0.18220558636681683,45.915807764437844
5918,0.00%,,0.0,0,,0,Moon Light Night USD,0.00447,-0.0,MLNT-USD,0,206,0,0,-0.8840835745697436,USD,0.0,1.3835616438356164,0.0044701844453811646,-1.4877567839122532,-0.05053029152267958,0.11683678410813741,29.442869595250627
5919,+0.44%,,0.004374,0,,0,Kolibri USD USD,0.998961,0.0,KUSD-USD,17,207,17,17,0.017252933794224212,USD,0.0,0.726027397260274,1.0194505453109741,0.011810026216083699,0.00020959010460453885,0.2236039887741085,56.34820517107534
5920,-0.72%,,-4.2e-05,0,,0,ExchangeCoin USD,0.00571,-0.0,EXCC-USD,47031,208,47031,47031,-0.7467572082578213,USD,0.0,2.032876712328767,0.003103586146607995,-0.9482149671676134,-0.03247067195693474,0.11588173509963591,29.20219724510825
5921,-0.09%,,-0.0,0,,0,Fat Cat Killer USD,8e-08,,KBUSD-USD,9,209,9,9,inf,USD,0.0,0.2191780821917808,8.092425218819699e-08,inf,,,
5922,-0.48%,,-1.5e-05,0,,0,ZCore Finance USD,0.003186,-0.0,ZEFI-USD,99,210,99,99,-0.9378864568827476,USD,0.0,2.1890410958904107,0.006790421903133392,-1.9185079164530496,-0.105011963465459,0.07249770789302125,18.269422389041356
5923,-3.57%,,-5e-08,0,,0,VXXL USD,1.35e-06,,VXXL-USD,25,211,25,25,-0.9794339927748756,USD,0.0,0.7095890410958904,1.2072113122485462e-06,,,,
5924,-10.82%,,-0.1616,0,,0,Vision Metaverse USD,1.3311,0.0,VS19083-USD,1896,212,1896,1896,0.1549461871467981,USD,0.0,1.1397260273972603,1.2621240615844727,0.1016555679407097,0.007800934427690087,0.05171112699575407,13.031204002930027
5925,+4.96%,,8.6e-05,0,,0,Adalend USD,0.001815,-0.0,ADAL-USD,103,213,103,103,-0.9975379241717456,USD,0.0,1.1506849315068493,0.0012232344597578049,-4.147126339629202,-0.18050796207994124,0.09116966567267497,22.97475574951409
